SNR,OSR,Adc,gm,Io,Vn,Power
60.2555988841666,512,376.034985475983,5.26943540606987e-05,0.000100573501319,4.047854716554371e-09,0.0003218352042208
65.9282549561286,128,377.24375167706,0.0001096402086221,0.0047312642385527,1.2161931872040898e-11,0.015140045563368641
61.0484357058554,512,290.248148532768,5.74220366273513e-05,0.0002008659100887,1.10446009586062e-08,0.00064277091228384
51.9961540762411,256,910.816847219431,4.11790220572946e-05,0.0009881365108152,1.21209876518217e-10,0.00316203683460864
61.61410966277,512,180.774795441191,0.0003210693935518,0.0009693558108299,1.03277977728058e-08,0.0031019385946556804
59.9122994652753,512,579.343421860495,3.80970675710293e-05,0.0063586831843852,1.23160585523101e-08,0.020347786190032642
92.6414954687567,256,16.6349739798756,0.0004994439572785,0.0070715888051101,1.3834830742069399e-11,0.022629084176352322
100.03109274728,256,50.3712289397929,0.0005506192189075,0.001225720665192,1.8438364698841297e-11,0.0039223061286144
85.0580200296707,128,367.993998281364,0.0002830597338367,0.0010701183060519,2.71069710117358e-10,0.0034243785793660803
83.351191217081,128,26.737337108975,0.0009937610341711,0.0037020187368269,1.14888790144462e-08,0.01184645995784608
95.0599868905602,256,712.923525214787,0.0002721544233438,0.0008845244928423,3.17041181437674e-10,0.00283047837709536
50.1722363545785,256,328.953532320509,5.96000158490913e-05,0.0010700635220457,2.74956175709393e-08,0.0034242032705462406
85.0125582560836,128,38.5406245037669,0.0004666784465637,0.0009092275535509,2.92280659475147e-11,0.0029095281713628803
64.2132568707799,512,187.481003069326,0.0003475790081172,0.0095028075850516,9.90173028671808e-11,0.03040898427216512
103.895517916329,256,814.20040502572,0.0006077653246631,0.0008564590770706,1.4232764688549499e-11,0.00274066904662592
78.8352138264654,512,10.2314592056158,0.000451987676237,0.0023895343835802,6.98788564432518e-11,0.007646510027456641
52.5759183547399,256,495.261849777915,5.26827568631014e-05,0.0009281245464463,2.4325367109130903e-09,0.00296999854862816
58.3272620971384,512,441.128793567928,0.0001948493850139,0.000352754746968,7.774814565880941e-09,0.0011288151902976
53.0707717176639,256,62.2389245324295,0.0001920781555904,0.0009881094259362,6.44943033594278e-11,0.00316195016299584
69.3200737284711,128,396.471702289985,0.0001110799500065,0.0003096725363805,9.735672533182251e-09,0.0009909521164176
59.2599279828741,512,646.908357863615,3.13232798622495e-05,0.0027772639452662,4.33970870429539e-08,0.00888724462485184
50.3561041206143,256,739.453941253714,0.0001086682344102,0.0053507715096579,6.28349635570665e-10,0.01712246883090528
78.0774829380176,128,172.812846802524,0.0003227453784252,0.0003077574719539,8.12542226004053e-08,0.00098482391025248
66.8905526980581,512,519.0246876211,0.0003484035547278,0.0098075297296083,4.94991890081251e-11,0.03138409513474656
78.2473736707566,128,232.146088784119,0.000141935147297,0.0001941650639568,5.6466008983495e-10,0.0006213282046617601
50.2968764125751,512,79.2235081876152,7.41295128133572e-05,0.0020066344036029,9.24769912212082e-11,0.006421230091529281
50.6064925283595,256,744.149992701106,7.98682538266288e-05,0.0005617644803952,5.92008463960839e-10,0.0017976463372646402
80.4815919218341,256,50.4705811745706,0.0002297121788625,0.0054295365283351,6.11356988974461e-10,0.01737451689067232
50.2742297262838,256,415.476964549774,0.0001173433579348,0.0004526652724985,6.38238293512749e-11,0.0014485288719952001
66.6120059368322,128,698.495918431679,0.0004428461886148,0.0001983498156222,2.78581610699368e-11,0.00063471940999104
69.0131814350526,512,998.098230900754,0.0004482659382887,0.0004741183008675,4.13221042891345e-09,0.0015171785627760002
51.7129427448862,256,354.003046570698,4.14661945812389e-05,0.0022694007873926,6.76655609825538e-08,0.00726208251965632
82.6498196269108,128,768.72612880368,0.0001836034746172,0.0029303545055141,4.18655122549287e-08,0.00937713441764512
92.2170415833349,256,68.1684367115524,0.0002580216448768,0.0098889402812795,3.78801852668332e-08,0.0316446089000944
60.7912900435526,512,509.393480355636,3.31338892814008e-05,0.0099818597069416,8.576700514954711e-09,0.03194195106221312
84.121838889867,128,162.954265042599,0.0006174485014684,0.0078156112583063,1.0396884856443499e-11,0.02500995602658016
111.506699944507,512,300.327137034459,0.0006346312644573,0.0014467551178737,3.85729708765332e-09,0.00462961637719584
82.4653246348635,128,39.9698445694827,0.0004716569801224,0.0025362120404843,1.2625215117792002e-10,0.00811587852954976
82.2370903204509,128,31.4638297197663,0.0002067150449373,0.0004801109232755,2.23695208659188e-09,0.0015363549544816
52.390416451056,256,301.935157385637,0.0001467805190529,0.0026116865926871,3.31811261855884e-08,0.008357397096598721
58.6217147751783,512,290.680197201357,0.000145753618294,0.008227288591117,2.58167556476713e-08,0.026327323491574402
77.0292126685138,128,367.91684221503,0.0003320370822389,0.0002605700962531,1.27529227521093e-11,0.00083382430800992
79.3252656931407,128,17.7534815405884,0.0002583717336375,0.008913738289074,9.218820702283e-10,0.028523962525036802
58.681600698758,512,20.06288533894,0.000541606748112,0.0004384707870814,5.46440245136059e-08,0.0014031065186604801
103.545032596757,512,37.466097823715,0.0006141245195548,0.0027679599701001,2.91178463269154e-09,0.00885747190432032
85.7111662632736,256,10.0148276490307,0.0006260516260001,0.0021867791522806,2.76778332197057e-11,0.00699769328729792
54.7535443082353,256,92.2907774096819,0.0002674147243262,0.0001616811940745,8.81085699961031e-08,0.0005173798210384
51.8924998172917,256,413.423214224622,0.0001383360251184,0.0006751863441746,1.98328627280801e-08,0.00216059630135872
64.7933557202153,128,581.567807503737,0.0001086016229388,0.0002815776889739,4.32604899244941e-09,0.00090104860471648
53.7095268916264,256,954.634438089495,0.0001525154452663,0.0001787025738224,1.37649748806438e-08,0.0005718482362316801
85.4556560524175,128,70.0525978733296,0.0005766882478439,0.0007888163965162,3.08328128442631e-11,0.0025242124688518402
56.1192855916766,512,141.004236342457,0.0002639212544744,0.0017065804577039,2.37917828473931e-09,0.005461057464652481
104.25903421665,256,568.200934864113,0.0005769159779153,0.0019270728868588,4.35549550534826e-10,0.006166633237948161
79.8178458341855,128,15.9734028230863,0.0002655402857679,0.0004809640306097,7.42192095677145e-08,0.0015390848979510402
82.5271680118271,128,21.0925722230158,0.0005429366437353,0.000640661093735,3.65514826847681e-10,0.002050115499952
83.9050328219562,128,27.3957387531215,0.000629898204279,0.0005911849167648,1.16893933717351e-08,0.00189179173364736
93.5165322326685,256,778.418392858082,0.0002742206237717,0.0053947640183061,3.7151196081259795e-11,0.01726324485857952
85.8990938188302,128,282.892200688781,0.0005593157716358,0.006638822266193,8.853159481659149e-11,0.0212442312518176
83.1376132586891,128,191.202060410107,0.0001928815234279,0.0002249830446884,2.04510773694413e-09,0.0007199457430028801
84.1393392781856,256,184.372264283656,0.000232455803676,0.0011311850010047,2.68670668710374e-10,0.0036197920032150404
80.3211962087569,128,190.735019133296,0.0001649647538479,0.0038373167450878,4.70730736524838e-08,0.01227941358428096
61.3699475026186,512,354.800883157783,5.32751925901985e-05,0.0076667470889522,1.18229323656947e-10,0.02453359068464704
83.5230920419731,128,76.0329530565216,0.0008724439254461,0.0002265564971948,1.62717422082035e-08,0.0007249807910233601
63.4509069326509,256,296.885880146582,0.0003764457264621,0.0003242433485748,9.44969462307384e-08,0.00103757871543936
76.4877880132236,128,70.4523951895965,0.0001275072830266,0.002317004096637,1.1162742107306e-08,0.007414413109238401
61.842047730744,512,120.263918597248,0.0001089844153378,0.0070958635361749,1.5499435212712298e-11,0.02270676331575968
50.3303738148235,256,120.156439014907,4.89166663591525e-05,0.0001233816319579,9.16590290483282e-11,0.00039482122226528
66.1677798411158,512,55.7748892399563,0.0004017890635726,0.0018907708317477,1.07295520277903e-09,0.00605046666159264
84.0688182214519,128,385.974285867623,0.0009012958910445,0.0005653831711675,4.817060816754291e-09,0.0018092261477360002
50.8830058667109,512,71.2757044918747,0.0001094309502297,0.0002282981623693,2.00522804296982e-08,0.00073055411958176
50.2798830323955,256,337.971895356681,4.46658035146528e-05,0.0011406580296518,7.34992485415045e-09,0.0036501056948857603
88.8855428740854,256,13.067497615008,0.0006170703757994,0.007126314767891,8.08656613000253e-10,0.0228042072572512
85.1183516674739,128,301.042309202001,0.0002942440681954,0.0022448079413981,2.94142411442106e-08,0.00718338541247392
84.6373301801867,128,68.0824665935136,0.0009786834581953,0.0022104926400209,3.04268953245868e-08,0.00707357644806688
83.4810407123202,256,226.97192539124,0.0004557784156918,0.000490937730031,1.91684438996139e-08,0.0015710007360992002
64.5577695064755,512,261.88405407905,0.000410544278688,0.000277041817657,1.2466251806403001e-10,0.0008865338165024001
82.0529570684536,128,700.479706091414,0.0001762809604634,0.0003729786580518,4.51023752120806e-08,0.0011935317057657601
74.9622631080263,512,248.738449609372,0.0005157913855841,0.0005592930114295,2.0681437590744498e-11,0.0017897376365744002
95.1179829839211,256,467.897067126363,0.0002869393912518,0.0029427515123134,7.1972723154841e-08,0.009416804839402881
89.4175751540183,256,18.7621595272115,0.0003661783728102,0.0027048888970386,8.74339899802497e-11,0.00865564447052352
106.649917279628,512,37.2042604640405,0.0007808611395813,0.0010924972708166,5.894286733593331e-10,0.0034959912666131204
81.9095429298851,128,58.2002990176677,0.0001791747988008,0.0045494664110151,1.19431835738585e-10,0.01455829251524832
82.6747654926219,128,55.1337094374324,0.0001836632935565,0.0009231582823076,2.48412752907815e-08,0.00295410650338432
100.069242737345,256,870.638844675028,0.0003519813348001,0.0005040380201638,1.79053107614732e-10,0.0016129216645241603
101.885744994412,256,569.119833060661,0.0004680994173016,0.0010262189728872,3.1151609480052597e-11,0.00328390071323904
97.3422155864085,256,30.8859758554917,0.0006983785877503,0.0059005845998643,1.08868055843709e-08,0.018881870719565763
50.6832584809116,256,282.732069336743,3.33262418199949e-05,0.0021604274579444,1.48578113749677e-08,0.006913367865422081
83.4186766056215,128,39.895263532664,0.0003879404030784,0.0012028105232813,1.8389388384915601e-09,0.00384899367450016
61.7501808860203,256,974.754926548325,0.0002818414953268,0.0002095954467808,1.0407529613477e-08,0.00067070542969856
94.1623684774889,256,33.042975435283,0.0004057800808328,0.0006366652110848,6.45294042595743e-08,0.0020373286754713604
50.223224681469,512,89.0640415299342,0.0007644309116512,0.0003948539116552,1.1984209595902402e-09,0.00126353251729664
52.5977275998432,512,91.6476573781715,0.0001525504726901,0.0019257385240354,8.374283942701601e-11,0.00616236327691328
84.6916272186703,128,143.13483453619,0.0009708100304065,0.000862573920824,4.46643037879517e-08,0.0027602365466368
86.0805952097711,512,35.9462437642868,0.0004436347177383,0.0009252476266269,1.6087708132012402e-09,0.0029607924052060803
86.2704101034808,128,208.033419086297,0.0008413862643581,0.0026061533010192,4.49433067632349e-09,0.00833969056326144
50.6285666112052,256,14.938135151362,0.0006594552934319,0.0002398685280124,1.68582566008078e-09,0.0007675792896396801
99.5956894141983,256,616.141121952566,0.0003508354310412,0.0046022125179038,2.60990235642869e-08,0.01472708005729216
56.940277218694,512,367.846563858273,3.24790064393192e-05,0.0016349036878408,4.04253742655404e-10,0.00523169180109056
111.365795808101,512,453.293391308563,0.0006652206523278,0.0024376229565071,1.48364941302078e-09,0.00780039346082272
93.981214154928,256,31.1702560706681,0.0003535386711489,0.0089036463319534,4.74004345733354e-11,0.028491668262250882
82.9144823480167,128,74.5306860858185,0.0008374500940113,0.0019095977409401,4.016107554289539e-11,0.0061107127710083205
64.6010584608311,512,448.540071313536,9.24654561561839e-05,0.0005056442118945,1.63519653364132e-10,0.0016180614780624
74.6736701954888,128,309.701366880175,0.0001250260325538,0.0002364330412561,5.71362462568072e-08,0.00075658573201952
82.4915293207254,128,25.9094401654997,0.0005708031830437,0.0009185864566421,6.30968332251276e-08,0.00293947666125472
61.0742784794863,512,498.261197086656,6.20973517015826e-05,0.000678735493845,1.36551181262027e-08,0.002171953580304
100.252909607466,256,484.550367202003,0.000419239567093,0.0028054735196661,1.7526414585050102e-09,0.00897751526293152
73.9942069309591,128,11.4480190368231,0.0001932812799913,0.0098601741042168,2.87915708078967e-09,0.03155255713349376
93.4307208741003,256,102.624273215256,0.0002815823162061,0.0042368034038273,7.16477065167606e-08,0.01355777089224736
84.8221805006912,128,229.075474692102,0.0003099958623014,0.0023771747433614,2.05095205009698e-09,0.00760695917875648
50.5344193040967,128,468.65159741237,0.0004678995745853,0.0001112517567276,2.65682946768981e-11,0.00035600562152832
58.9472741733355,512,518.077974695069,0.0005830810812762,0.0004700285357623,3.7394209158364794e-11,0.0015040913144393601
103.366094084558,256,290.201363553701,0.0006889433098011,0.000816030433697,3.10449864773461e-10,0.0026112973878304
50.4923762031918,256,31.1107203131622,0.0004509748180176,0.0002282573716731,1.92864707555762e-10,0.0007304235893539201
84.8834109781517,128,656.882918126555,0.0002666633913729,0.0015623214760024,1.8835456544513803e-09,0.004999428723207681
61.1733055371338,512,312.561955743478,0.0001229061279478,0.0049486564431412,5.85732526564437e-09,0.01583570061805184
57.9740990522862,256,579.857004992047,0.0002421965563009,0.0002219364236158,3.10810300870019e-11,0.00071019655557056
64.5075754354951,128,89.9025923044054,0.0001121844578826,0.0066361021635177,2.696854363173e-10,0.021235526923256642
84.2962073193019,128,52.9279318684811,0.0003705256011732,0.0006934550344052,4.72936875748989e-08,0.00221905611009664
75.807133280528,128,29.5966996035484,0.0001375744445966,0.0002030621204403,4.93560481466733e-09,0.00064979878540896
50.6014669925172,256,431.596060811339,7.57788486817351e-05,0.0002905474703302,4.00421155096917e-08,0.0009297519050566401
93.6030736567382,256,18.4261805584382,0.0007030534851334,0.0047830034974533,3.3402058602718903e-10,0.01530561119185056
68.3011113840167,128,27.3551643770337,0.0004157733097141,0.0002263151816112,6.74365223895029e-11,0.0007242085811558401
50.2187327746728,256,555.152531956177,3.23604279466225e-05,0.0075658712318418,2.11391293480988e-09,0.024210787941893762
95.2106666194394,256,21.415497026855,0.0009806276223669,0.0098542848302003,4.7283333366137905e-09,0.03153371145664096
86.1779644936628,128,94.4750990886713,0.0004604145003982,0.0091951168812013,2.36840675048426e-10,0.029424374019844157
51.995757904817,512,204.235914512149,2.59661694650806e-05,0.0059124404311383,1.11727775115761e-08,0.018919809379642563
99.9871361424834,256,66.5204819489153,0.000367948237982,0.0073555652470614,7.107919831860679e-11,0.02353780879059648
84.2797074468817,128,62.576443617734,0.0002288047629317,0.0013646896416504,7.344188167654721e-09,0.00436700685328128
62.2654719780977,512,660.428328920363,8.11529471582267e-05,0.0044503923254253,9.02583696146564e-08,0.01424125544136096
84.300295047511,128,61.3087364755954,0.0009706702828633,0.0016912954750273,2.0816217170442e-08,0.0054121455200873605
86.3667604732625,512,41.4737585630673,0.0009137734709599,0.0006388228040628,2.54827189815109e-10,0.00204423297300096
61.4051041791423,512,669.678939896944,4.01079578491057e-05,0.0008683301777502,9.332996048346809e-11,0.0027786565688006403
54.2308075467915,256,410.501530346784,0.0001626532125716,0.0074515716187546,1.05906349638822e-08,0.023845029180014722
54.0183048659817,512,121.224750701773,5.79285816434165e-05,0.0002483034487126,2.90782045848063e-09,0.0007945710358803201
78.9005452873984,128,75.1124601380459,0.0003315589830517,0.0003179268652389,3.2627017237688203e-09,0.00101736596876448
54.2134363849652,256,104.0649747309,0.0001813243475755,0.0001925341930381,4.81203498957965e-10,0.0006161094177219201
77.4283696839366,128,11.3468874116506,0.0008909330472285,0.0012998649263316,2.93854741179135e-10,0.00415956776426112
50.3332293629605,256,666.682678823873,6.75247940796621e-05,0.0003325531945443,1.08944364765985e-09,0.0010641702225417601
61.3648635969706,512,907.498159063341,4.55339627587307e-05,0.0001461313161674,3.6952244675254903e-09,0.00046762021173567996
79.8690104403723,128,161.9458149037,0.0009313470684202,0.0001904006202682,7.856130389210151e-09,0.00060928198485824
74.2768236436849,128,10.4364590303082,0.0002276632820852,0.0031258961304348,4.0169300809257905e-09,0.01000286761739136
87.9973986389222,256,12.6060327964873,0.0009819766694558,0.000964124407444,1.16607189415119e-08,0.0030851981038208
81.5496528493505,512,800.207864786847,0.0003928251698663,0.0012770831659817,4.0986856132493e-08,0.00408666613114144
85.332997993358,128,48.0784019719919,0.0003131167072542,0.0012428448672566,8.032969494437591e-10,0.00397710357522112
54.9356073331043,256,309.177149130189,0.0001711300193632,0.0013634245826182,1.45106995785825e-08,0.00436295866437824
98.1192943162217,256,28.1354994513446,0.0006024270544936,0.0032812454319102,1.19948884589039e-10,0.01049998538211264
77.1260135642203,256,373.718161870237,0.0002145148316904,0.0004236895973982,6.07587045816542e-11,0.0013558067116742401
83.9697214270875,128,45.0439826817677,0.000689656346633,0.0005946349377223,3.30098068539642e-08,0.00190283180071136
112.591052153264,512,841.901668415158,0.000788961334864,0.0059626228454401,1.1304875055993702e-09,0.019080393105408322
50.4344827760861,256,726.234641787471,0.000114985624,0.0018133471013968,1.3787650784394599e-11,0.00580271072446976
58.6994881717833,512,782.905274199794,2.69595909816152e-05,0.0086001836025469,1.36048369525563e-08,0.027520587528150082
91.6915453951822,512,51.1269678800417,0.0004580252900107,0.0006548626908532,1.97076379218258e-11,0.00209556061073024
84.2747053297589,256,16.1086139479895,0.0003125247745553,0.0012232520137373,2.8601175402880504e-09,0.00391440644395936
55.0730256968269,512,97.5508234641079,0.0002759164410472,0.0004816276738917,4.3134644207287794e-11,0.0015412085564534403
50.3636456883477,256,292.972789022967,0.0001259710880688,0.0063129114111571,2.21346686201242e-08,0.02020131651570272
83.6588892267187,128,31.7825507920336,0.0008807385814979,0.0047673925827596,5.6587554849727597e-11,0.01525565626483072
73.3338573002228,128,441.195990076226,0.0005645140566493,0.0001655490274217,4.713526112875209e-11,0.00052975688774944
92.476297428006,256,20.751883620536,0.0007864424009423,0.0060318396121357,8.31639022795443e-08,0.019301886758834243
59.3788358813873,512,169.479372856242,7.86349290922774e-05,0.0001732398089191,2.2267196204186097e-11,0.00055436738854112
59.2335195537508,512,877.786839471822,0.0001563149954938,0.007017049784825,3.27121755272201e-11,0.02245455931144
60.8381140830401,256,416.208659768937,0.0008092421064009,0.0002280139107409,1.4228268664835901e-10,0.0007296445143708801
86.7107622378136,256,74.2365342637393,0.0005039079267389,0.0003539423731035,1.3772405875198299e-11,0.0011326155939312
102.945745752919,256,55.3082456084999,0.0006559159827379,0.0010510906361921,7.85179887166601e-09,0.0033634900358147203
53.5031505261386,128,33.7708957375737,0.0003150826620421,0.0001272728227679,1.95818736291665e-11,0.00040727303285728004
82.8622618175575,128,24.6846913979361,0.0005314421571569,0.0005889902758669,7.8634902938455e-09,0.0018847688827740802
53.6276898487327,512,105.495881594393,6.96645247933243e-05,0.0021867596266072,2.55829919511089e-08,0.00699763080514304
80.7969205968965,128,34.0479267245005,0.0001848560318605,0.0011077841810856,6.50508697256874e-10,0.00354490937947392
79.7526501796121,128,14.1828803832529,0.0004704157662364,0.0026386210252339,2.24055528182849e-10,0.00844358728074848
56.4707450955594,512,651.168991450747,2.44193922032469e-05,0.0010805222839598,2.14871859328649e-08,0.00345767130867136
55.8999829045666,512,199.667495978146,3.53669012003642e-05,0.0005294591090746,9.77861651598829e-09,0.00169426914903872
59.7190105646227,512,565.578973929814,3.37339872341634e-05,0.0001659224924562,2.9804164564712e-10,0.00053095197585984
84.1017860192604,128,45.9107304728378,0.000632454158956,0.0022952356536827,1.4165889673467098e-11,0.007344754091784641
50.2991384075217,512,89.558104174186,0.0001872045861471,0.0007485084009102,9.40897878930013e-08,0.0023952268829126404
51.6154618196504,256,302.442445356467,5.38493271844142e-05,0.0007111768492306,1.34889972740609e-08,0.00227576591753792
95.1215359907124,256,181.000728864908,0.0002670185388779,0.0023455040286493,1.12763984266461e-10,0.00750561289167776
84.6362188525021,128,65.1846600798515,0.0008791758734394,0.0003857396957824,2.12965769230774e-09,0.0012343670265036802
86.8376481694517,128,731.890410607053,0.0004602751065148,0.0086899928089459,5.96276272028256e-10,0.027807976988626883
106.833045539247,512,32.264158645619,0.0008004370397941,0.0054897636099756,1.1700341912267899e-11,0.01756724355192192
105.643492728489,512,326.572561511056,0.0008883671139973,0.0054639809773142,4.14648990337942e-08,0.017484739127405443
113.327407822936,512,571.834011262162,0.0009038291947447,0.0069309809250679,7.915736975880401e-10,0.02217913896021728
113.248644332867,512,509.170123083494,0.0009859888810825,0.0080391052451764,2.22385743712097e-09,0.02572513678456448
55.2973261431587,512,105.996167947683,8.76412555505291e-05,0.0001951741201761,5.35170911745626e-08,0.00062455718456352
90.5436866273066,256,34.8451350146728,0.0003228235432982,0.0005220533001038,7.4978150808242e-08,0.00167057056033216
60.7458091149359,128,275.195111232396,0.00035239278957,0.0001665327837729,3.8733617243434297e-11,0.00053290490807328
58.1439742427934,512,288.728109792639,0.0002135367042338,0.0012845109483047,1.06228227443307e-10,0.00411043503457504
63.7548538147971,512,803.614936683903,7.15074781731553e-05,0.000523279156317,7.47479306270722e-08,0.0016744933002144002
83.8341351003627,128,508.937917603059,0.0006409688584717,0.000997997573383,5.27883519050714e-08,0.0031935922348256002
78.9250103883792,256,90.3482405790055,0.0002205369755621,0.0080058140716005,6.83482694629177e-10,0.0256186050291216
83.2290512452659,128,393.69816431933,0.0002055374145424,0.0004879087223365,5.88934274111237e-10,0.0015613079114768001
86.2417069321948,256,172.179951505703,0.0002324597436967,0.001983368535863,3.01810703854568e-08,0.0063467793147616
63.0873219781894,512,478.016590504465,0.0001103505058948,0.0007335779563876,9.955311115064071e-09,0.00234744946044032
78.8332583122405,128,15.9452309703179,0.0004126353638332,0.0002907507902525,3.17589044554491e-10,0.000930402528808
51.5525724242804,256,821.870324566907,0.0001275199287737,0.0041400884576371,4.95977836508507e-08,0.013248283064438721
84.4595893535412,128,132.376360807992,0.0002028307082366,0.0016258305799629,1.47954993296087e-10,0.00520265785588128
84.6257822027298,128,169.769594575198,0.0003302830631461,0.0023722171776086,1.4521311960126499e-11,0.00759109496834752
79.7003207105873,256,65.4623160847721,0.0005031593356727,0.0005204635536545,7.94584636060756e-08,0.0016654833716944002
81.0587666447659,128,34.4216780169099,0.0002940680402677,0.0003186203776845,2.3004897172949098e-11,0.0010195852085903999
50.6554417977395,256,493.203918483155,0.0001133590456713,0.0005041395679127,2.18017109660489e-11,0.00161324661732064
81.5215372318262,128,142.086612332526,0.0001854458310704,0.0011486345471994,3.6104184676615902e-09,0.0036756305510380807
60.3593765568048,512,287.360105838799,9.01059713021537e-05,0.0040841380897478,8.930932076064801e-10,0.01306924188719296
50.5701323124877,256,274.887138585782,6.0474572087366e-05,0.0029968375596462,6.85596063211965e-10,0.009589880190867841
50.2414345688036,256,240.508312099699,4.21285422266436e-05,0.0076435136796749,2.29253328803625e-11,0.024459243774959682
56.2892697242935,512,644.392548763655,1.78763719625552e-05,0.0001934387077487,1.03357228502791e-10,0.00061900386479584
57.307335034684,512,332.064112515049,0.0001768311340967,0.0006638006863166,1.2038214597659602e-09,0.00212416219621312
66.2398439561382,128,91.7661420763134,0.0001108511120403,0.00372356751774,5.65095189677766e-08,0.011915416056768
97.1321757382295,256,97.4380110017385,0.0006216027805322,0.0011585697731073,6.72037958413398e-08,0.0037074232739433607
84.200498391216,128,145.831484401294,0.000740566485193,0.0010603873333364,5.51572281099594e-08,0.00339323946667648
83.2957154682324,256,14.6049174815357,0.0003095268759635,0.0087315208891613,2.15521511150423e-10,0.02794086684531616
83.207393644123,128,436.928515552604,0.0006597429536612,0.0003490398296877,1.83922570891538e-09,0.00111692745500064
50.9175781728748,256,194.485143267726,4.05031544509396e-05,0.0095638083668128,9.44749571124053e-08,0.030604186773800963
93.7120638497228,256,247.16308585266,0.0008823520603564,0.0005931150546532,2.3667888640436498e-11,0.0018979681748902402
60.2391217140764,512,131.126974508272,9.14436954685472e-05,0.0069582025589,4.9049282399477197e-11,0.02226624818848
72.0368192764606,128,185.769540580886,0.0001165697798867,0.0092650428541391,1.5479350809709801e-09,0.029648137133245125
50.3158235046603,128,112.658053097089,0.0001979113050356,0.0001002103392357,4.61359601221844e-10,0.00032067308555424
76.8560071693712,128,38.1241060131386,0.0001495627311097,0.0004033403262859,1.63728504543432e-09,0.0012906890441148802
62.9670000784034,512,839.56095173387,5.76845477055927e-05,0.0021356471358001,6.67815796178154e-11,0.00683407083456032
72.7053451377637,128,299.065775965333,0.0007820671494792,0.0001663944270715,5.382678832785851e-09,0.0005324621666288001
61.3793128587723,512,650.946599814967,3.82013751699166e-05,0.0002896041385159,1.49745092351955e-10,0.00092673324325088
78.8223400935057,128,243.993398418932,0.00015263832973,0.0035229354447997,3.60871340890596e-08,0.011273393423359042
60.3470752913122,256,597.802380221038,0.000674821752432,0.0003255192570885,1.73804881274818e-09,0.0010416616226832
72.5881569417069,256,261.271799497388,0.0005278259313198,0.0004872011745203,1.89946206886586e-09,0.00155904375846496
55.713843498179,512,136.581654011464,5.01939792931316e-05,0.0005391884272216,8.8499864982288e-11,0.0017254029671091202
56.7290189963819,128,533.990910579117,9.86355343553647e-05,0.0013696363279858,3.59556529175427e-08,0.00438283624955456
58.0815709227019,512,273.56668969432,3.64030794091923e-05,0.0001648751885629,1.0618190818808e-08,0.00052760060340128
98.964168994741,256,391.523591048842,0.0003536223220966,0.0051239360957249,4.601913545908139e-11,0.01639659550631968
84.9496797904537,128,149.907932729005,0.0007789274054615,0.0082552103626331,2.3617081701258798e-11,0.02641667316042592
85.6712933574878,128,213.789573606298,0.0004989044194219,0.0045521519217515,6.3421495662193e-08,0.0145668861496048
65.2227597341691,512,740.356509708722,0.0005294947026777,0.000530969917707,2.91445522834679e-08,0.0016991037366624
59.8395193577028,512,221.277455925838,5.97101465663487e-05,0.0033332247020279,2.6050460195729e-08,0.01066631904648928
62.807768176492,128,36.306185604578,0.0009111190078886,0.0001592772601292,4.6572881919914e-09,0.00050968723241344
58.4525489807504,512,513.568219820219,4.33282222634794e-05,0.0003503491938297,4.9180269961396695e-11,0.00112111742025504
84.3373850608194,128,61.5044357014208,0.000760518878525,0.0014848771005626,2.47003225102842e-11,0.00475160672180032
